0.644544,0.229660,0.081609,0.028743,0.009981,0.003502,0.001173,0.000382,0.000126,0.000042
0.642284,0.227034,0.082584,0.028127,0.010628,0.003823,0.001309,0.000483,0.000185,0.000059
0.637418,0.227204,0.082591,0.030314,0.009933,0.003169,0.001060,0.000591,0.000206,0.000094
0.627719,0.221929,0.083182,0.030718,0.011761,0.003054,0.002056,0.000920,0.000446,0.000158
0.611995,0.217123,0.093171,0.052380,0.017742,0.006008,0.002643,0.001024,0.000489,0.000412
0.609583,0.240245,0.116946,0.032077,0.035113,0.020322,0.009716,0.002342,0.002084,0.000620
0.558122,0.199572,0.083323,0.027286,0.035019,0.026878,0.010572,0.008382,0.003932,0.001589
0.512258,0.186333,0.105692,0.023536,0.063089,0.020406,0.012255,0.005298,0.004086,0.002177
0.490699,0.203304,0.092956,0.084493,0.034217,0.038154,0.025016,0.017173,0.007329,0.003432
0.442482,0.181902,0.096698,0.075505,0.055183,0.035439,0.030034,0.016089,0.008873,0.004827
