0.248818,0.191398,0.147230,0.113254,0.087118,0.067014,0.051549,0.039653,0.030502,0.023463
0.248818,0.191398,0.147230,0.113254,0.087118,0.067014,0.051549,0.039653,0.030502,0.023463
0.248818,0.191398,0.147230,0.113254,0.087118,0.067014,0.051549,0.039653,0.030502,0.023463
0.248818,0.191398,0.147230,0.113254,0.087118,0.067014,0.051549,0.039653,0.030502,0.023463
0.248818,0.191398,0.147230,0.113254,0.087118,0.067014,0.051549,0.039653,0.030502,0.023463
0.248818,0.191398,0.147230,0.113254,0.087118,0.067014,0.051549,0.039653,0.030502,0.023463
0.248818,0.191398,0.147230,0.113254,0.087118,0.067014,0.051549,0.039653,0.030502,0.023463
0.248818,0.191398,0.147230,0.113254,0.087118,0.067014,0.051549,0.039653,0.030502,0.023463
0.248818,0.191398,0.147230,0.113254,0.087118,0.067014,0.051549,0.039653,0.030502,0.023463
0.248818,0.191398,0.147230,0.113254,0.087118,0.067014,0.051549,0.039653,0.030502,0.023463
